episode,winner,DQN,DQN_2
7301,DQN_2,-1,1
7302,draw,0,0
7303,draw,0,0
7304,draw,0,0
7305,draw,0,0
7306,draw,0,0
7307,draw,0,0
7308,DQN_2,-1,1
7309,DQN,1,-1
7310,DQN,1,-1
7311,DQN,1,-1
7312,DQN_2,-1,1
7313,DQN,1,-1
7314,draw,0,0
7315,draw,0,0
7316,draw,0,0
7317,draw,0,0
7318,DQN,1,-1
7319,draw,0,0
7320,draw,0,0
7321,draw,0,0
7322,draw,0,0
7323,DQN_2,-1,1
7324,draw,0,0
7325,DQN_2,-1,1
7326,draw,0,0
7327,draw,0,0
7328,draw,0,0
7329,draw,0,0
7330,draw,0,0
7331,DQN,1,-1
7332,draw,0,0
7333,draw,0,0
7334,DQN_2,-1,1
7335,DQN,1,-1
7336,DQN_2,-1,1
7337,DQN,1,-1
7338,draw,0,0
7339,draw,0,0
7340,DQN_2,-1,1
7341,DQN,1,-1
7342,DQN_2,-1,1
7343,DQN_2,-1,1
7344,draw,0,0
7345,draw,0,0
7346,DQN,1,-1
7347,DQN_2,-1,1
7348,DQN_2,-1,1
7349,draw,0,0
7350,DQN_2,-1,1
7351,draw,0,0
7352,DQN,1,-1
7353,DQN_2,-1,1
7354,DQN,1,-1
7355,draw,0,0
7356,DQN,1,-1
7357,draw,0,0
7358,DQN,1,-1
7359,draw,0,0
7360,DQN,1,-1
7361,draw,0,0
7362,DQN_2,-1,1
7363,DQN,1,-1
7364,DQN_2,-1,1
7365,DQN,1,-1
7366,DQN_2,-1,1
7367,DQN,1,-1
7368,draw,0,0
7369,draw,0,0
7370,draw,0,0
7371,DQN_2,-1,1
7372,DQN,1,-1
7373,DQN,1,-1
7374,draw,0,0
7375,DQN,1,-1
7376,DQN_2,-1,1
7377,DQN,1,-1
7378,DQN_2,-1,1
7379,draw,0,0
7380,DQN,1,-1
7381,DQN,1,-1
7382,DQN_2,-1,1
7383,DQN,1,-1
7384,DQN,1,-1
7385,DQN_2,-1,1
7386,DQN,1,-1
7387,DQN,1,-1
7388,DQN,1,-1
7389,draw,0,0
7390,DQN_2,-1,1
7391,DQN,1,-1
7392,DQN_2,-1,1
7393,DQN_2,-1,1
7394,DQN_2,-1,1
7395,DQN_2,-1,1
7396,draw,0,0
7397,draw,0,0
7398,DQN,1,-1
7399,draw,0,0
7400,DQN_2,-1,1
7401,DQN_2,-1,1
7402,draw,0,0
7403,DQN_2,-1,1
7404,draw,0,0
7405,draw,0,0
7406,DQN,1,-1
7407,DQN_2,-1,1
7408,DQN_2,-1,1
7409,DQN_2,-1,1
7410,DQN_2,-1,1
7411,draw,0,0
7412,DQN_2,-1,1
7413,DQN_2,-1,1
7414,DQN_2,-1,1
7415,DQN_2,-1,1
7416,draw,0,0
7417,DQN_2,-1,1
7418,draw,0,0
7419,DQN,1,-1
7420,draw,0,0
7421,draw,0,0
7422,DQN,1,-1
7423,DQN,1,-1
7424,DQN,1,-1
7425,draw,0,0
7426,DQN,1,-1
7427,DQN_2,-1,1
7428,DQN,1,-1
7429,draw,0,0
7430,draw,0,0
7431,DQN_2,-1,1
7432,draw,0,0
7433,draw,0,0
7434,DQN,1,-1
7435,DQN,1,-1
7436,DQN,1,-1
7437,draw,0,0
7438,DQN_2,-1,1
7439,DQN_2,-1,1
7440,DQN_2,-1,1
7441,DQN_2,-1,1
7442,DQN,1,-1
7443,DQN_2,-1,1
7444,DQN,1,-1
7445,DQN,1,-1
7446,draw,0,0
7447,DQN,1,-1
7448,DQN,1,-1
7449,DQN_2,-1,1
7450,draw,0,0
7451,DQN_2,-1,1
7452,DQN,1,-1
7453,DQN,1,-1
7454,DQN,1,-1
7455,DQN_2,-1,1
7456,DQN_2,-1,1
7457,DQN_2,-1,1
7458,DQN,1,-1
7459,DQN,1,-1
7460,DQN_2,-1,1
7461,draw,0,0
7462,draw,0,0
7463,DQN,1,-1
7464,draw,0,0
7465,DQN,1,-1
7466,draw,0,0
7467,draw,0,0
7468,draw,0,0
7469,draw,0,0
7470,DQN_2,-1,1
7471,draw,0,0
7472,DQN_2,-1,1
7473,draw,0,0
7474,draw,0,0
7475,DQN,1,-1
7476,DQN,1,-1
7477,draw,0,0
7478,draw,0,0
7479,draw,0,0
7480,draw,0,0
7481,draw,0,0
7482,DQN_2,-1,1
7483,DQN_2,-1,1
7484,draw,0,0
7485,DQN_2,-1,1
7486,draw,0,0
7487,draw,0,0
7488,draw,0,0
7489,draw,0,0
7490,draw,0,0
7491,draw,0,0
7492,DQN_2,-1,1
7493,DQN_2,-1,1
7494,draw,0,0
7495,draw,0,0
7496,draw,0,0
7497,draw,0,0
7498,DQN_2,-1,1
7499,draw,0,0
7500,draw,0,0
7501,draw,0,0
7502,draw,0,0
7503,DQN_2,-1,1
7504,DQN_2,-1,1
7505,draw,0,0
7506,DQN_2,-1,1
7507,draw,0,0
7508,draw,0,0
7509,draw,0,0
7510,DQN_2,-1,1
7511,DQN_2,-1,1
7512,DQN_2,-1,1
7513,draw,0,0
7514,DQN,1,-1
7515,DQN_2,-1,1
7516,DQN_2,-1,1
7517,draw,0,0
7518,DQN_2,-1,1
7519,DQN_2,-1,1
7520,draw,0,0
7521,DQN_2,-1,1
7522,DQN,1,-1
7523,DQN_2,-1,1
7524,DQN_2,-1,1
7525,DQN_2,-1,1
7526,draw,0,0
7527,draw,0,0
7528,DQN_2,-1,1
7529,draw,0,0
7530,draw,0,0
7531,draw,0,0
7532,draw,0,0
7533,DQN_2,-1,1
7534,DQN_2,-1,1
7535,draw,0,0
7536,draw,0,0
7537,draw,0,0
7538,DQN_2,-1,1
7539,DQN_2,-1,1
7540,DQN_2,-1,1
7541,DQN_2,-1,1
7542,DQN_2,-1,1
7543,DQN_2,-1,1
7544,draw,0,0
7545,DQN_2,-1,1
7546,DQN_2,-1,1
7547,DQN_2,-1,1
7548,DQN_2,-1,1
7549,draw,0,0
7550,DQN_2,-1,1
7551,DQN_2,-1,1
7552,draw,0,0
7553,draw,0,0
7554,draw,0,0
7555,DQN_2,-1,1
7556,draw,0,0
7557,DQN_2,-1,1
7558,draw,0,0
7559,DQN_2,-1,1
7560,DQN_2,-1,1
7561,draw,0,0
7562,DQN,1,-1
7563,draw,0,0
7564,DQN,1,-1
7565,DQN_2,-1,1
7566,draw,0,0
7567,DQN_2,-1,1
7568,DQN,1,-1
7569,DQN,1,-1
7570,draw,0,0
7571,DQN_2,-1,1
7572,draw,0,0
7573,draw,0,0
7574,draw,0,0
7575,draw,0,0
7576,DQN,1,-1
7577,DQN,1,-1
7578,DQN_2,-1,1
7579,DQN,1,-1
7580,draw,0,0
7581,DQN,1,-1
7582,DQN_2,-1,1
7583,DQN_2,-1,1
7584,draw,0,0
7585,DQN,1,-1
7586,DQN,1,-1
7587,DQN_2,-1,1
7588,DQN_2,-1,1
7589,DQN_2,-1,1
7590,draw,0,0
7591,draw,0,0
7592,draw,0,0
7593,DQN,1,-1
7594,DQN_2,-1,1
7595,draw,0,0
7596,draw,0,0
7597,DQN_2,-1,1
7598,DQN_2,-1,1
7599,DQN,1,-1
7600,draw,0,0
7601,DQN_2,-1,1
7602,draw,0,0
7603,draw,0,0
7604,draw,0,0
7605,DQN,1,-1
7606,draw,0,0
7607,draw,0,0
7608,draw,0,0
7609,DQN_2,-1,1
7610,draw,0,0
7611,DQN_2,-1,1
7612,DQN_2,-1,1
7613,DQN,1,-1
7614,DQN,1,-1
7615,DQN_2,-1,1
7616,DQN,1,-1
7617,draw,0,0
7618,DQN,1,-1
7619,draw,0,0
7620,DQN_2,-1,1
7621,DQN,1,-1
7622,DQN_2,-1,1
7623,DQN,1,-1
7624,DQN_2,-1,1
7625,draw,0,0
7626,DQN_2,-1,1
7627,draw,0,0
7628,DQN_2,-1,1
7629,draw,0,0
7630,DQN_2,-1,1
7631,draw,0,0
7632,DQN_2,-1,1
7633,draw,0,0
7634,DQN_2,-1,1
7635,draw,0,0
7636,DQN_2,-1,1
7637,DQN_2,-1,1
7638,DQN_2,-1,1
7639,DQN_2,-1,1
7640,DQN_2,-1,1
7641,DQN_2,-1,1
7642,DQN_2,-1,1
7643,DQN_2,-1,1
7644,DQN_2,-1,1
7645,draw,0,0
7646,draw,0,0
7647,DQN,1,-1
7648,draw,0,0
7649,DQN,1,-1
7650,DQN_2,-1,1
7651,DQN,1,-1
7652,DQN,1,-1
7653,DQN_2,-1,1
7654,DQN,1,-1
7655,DQN,1,-1
7656,DQN,1,-1
7657,DQN,1,-1
7658,DQN,1,-1
7659,DQN_2,-1,1
7660,draw,0,0
7661,DQN,1,-1
7662,draw,0,0
7663,DQN,1,-1
7664,DQN,1,-1
7665,DQN_2,-1,1
7666,DQN,1,-1
7667,DQN_2,-1,1
7668,DQN,1,-1
7669,DQN_2,-1,1
7670,DQN,1,-1
7671,DQN,1,-1
7672,DQN_2,-1,1
7673,DQN,1,-1
7674,draw,0,0
7675,DQN,1,-1
7676,DQN,1,-1
7677,DQN,1,-1
7678,DQN,1,-1
7679,DQN,1,-1
7680,DQN,1,-1
7681,DQN,1,-1
7682,DQN_2,-1,1
7683,DQN,1,-1
7684,DQN_2,-1,1
7685,DQN_2,-1,1
7686,DQN_2,-1,1
7687,DQN,1,-1
7688,DQN_2,-1,1
7689,DQN,1,-1
7690,DQN,1,-1
7691,DQN_2,-1,1
7692,DQN_2,-1,1
7693,DQN_2,-1,1
7694,DQN,1,-1
7695,DQN_2,-1,1
7696,draw,0,0
7697,draw,0,0
7698,DQN_2,-1,1
7699,DQN_2,-1,1
7700,DQN,1,-1
7701,draw,0,0
7702,DQN_2,-1,1
7703,draw,0,0
7704,draw,0,0
7705,DQN,1,-1
7706,DQN_2,-1,1
7707,draw,0,0
7708,DQN,1,-1
7709,DQN,1,-1
7710,DQN,1,-1
7711,DQN,1,-1
7712,DQN,1,-1
7713,DQN,1,-1
7714,DQN_2,-1,1
7715,DQN,1,-1
7716,DQN_2,-1,1
7717,draw,0,0
7718,DQN,1,-1
7719,DQN,1,-1
7720,DQN,1,-1
7721,DQN_2,-1,1
7722,draw,0,0
7723,DQN_2,-1,1
7724,draw,0,0
7725,DQN_2,-1,1
7726,DQN,1,-1
7727,DQN,1,-1
7728,DQN,1,-1
7729,DQN_2,-1,1
7730,DQN_2,-1,1
7731,draw,0,0
7732,draw,0,0
7733,draw,0,0
7734,DQN_2,-1,1
7735,draw,0,0
7736,draw,0,0
7737,DQN_2,-1,1
7738,DQN,1,-1
7739,draw,0,0
7740,draw,0,0
7741,DQN_2,-1,1
7742,DQN,1,-1
7743,draw,0,0
7744,draw,0,0
7745,draw,0,0
7746,draw,0,0
7747,DQN_2,-1,1
7748,DQN_2,-1,1
7749,DQN_2,-1,1
7750,draw,0,0
7751,DQN_2,-1,1
7752,draw,0,0
7753,DQN_2,-1,1
7754,DQN_2,-1,1
7755,draw,0,0
7756,draw,0,0
7757,draw,0,0
7758,draw,0,0
7759,DQN_2,-1,1
7760,draw,0,0
7761,draw,0,0
7762,draw,0,0
7763,DQN_2,-1,1
7764,draw,0,0
7765,draw,0,0
7766,DQN_2,-1,1
7767,DQN_2,-1,1
7768,draw,0,0
7769,DQN_2,-1,1
7770,DQN_2,-1,1
7771,DQN_2,-1,1
7772,draw,0,0
7773,DQN_2,-1,1
7774,DQN_2,-1,1
7775,DQN_2,-1,1
7776,DQN_2,-1,1
7777,draw,0,0
7778,DQN_2,-1,1
7779,DQN_2,-1,1
7780,draw,0,0
7781,DQN_2,-1,1
7782,draw,0,0
7783,draw,0,0
7784,draw,0,0
7785,DQN_2,-1,1
7786,draw,0,0
7787,DQN_2,-1,1
7788,DQN_2,-1,1
7789,DQN_2,-1,1
7790,DQN_2,-1,1
7791,DQN_2,-1,1
7792,DQN_2,-1,1
7793,DQN_2,-1,1
7794,DQN_2,-1,1
7795,DQN_2,-1,1
7796,DQN_2,-1,1
7797,DQN_2,-1,1
7798,DQN_2,-1,1
7799,draw,0,0
7800,draw,0,0
7801,draw,0,0
7802,draw,0,0
7803,draw,0,0
7804,DQN_2,-1,1
7805,DQN_2,-1,1
7806,DQN_2,-1,1
7807,draw,0,0
7808,draw,0,0
7809,DQN_2,-1,1
7810,DQN_2,-1,1
7811,draw,0,0
7812,draw,0,0
7813,draw,0,0
7814,DQN_2,-1,1
7815,draw,0,0
7816,DQN_2,-1,1
7817,DQN_2,-1,1
7818,draw,0,0
7819,DQN_2,-1,1
7820,DQN_2,-1,1
7821,draw,0,0
7822,DQN_2,-1,1
7823,draw,0,0
7824,draw,0,0
7825,DQN_2,-1,1
7826,draw,0,0
7827,draw,0,0
7828,DQN_2,-1,1
7829,draw,0,0
7830,DQN_2,-1,1
7831,DQN_2,-1,1
7832,DQN_2,-1,1
7833,draw,0,0
7834,draw,0,0
7835,DQN_2,-1,1
7836,draw,0,0
7837,DQN_2,-1,1
7838,DQN_2,-1,1
7839,draw,0,0
7840,DQN_2,-1,1
7841,draw,0,0
7842,draw,0,0
7843,draw,0,0
7844,DQN_2,-1,1
7845,DQN_2,-1,1
7846,draw,0,0
7847,DQN_2,-1,1
7848,DQN_2,-1,1
7849,draw,0,0
7850,DQN_2,-1,1
7851,draw,0,0
7852,DQN,1,-1
7853,DQN_2,-1,1
7854,draw,0,0
7855,DQN_2,-1,1
7856,draw,0,0
7857,draw,0,0
7858,draw,0,0
7859,draw,0,0
7860,draw,0,0
7861,DQN_2,-1,1
7862,DQN_2,-1,1
7863,draw,0,0
7864,DQN_2,-1,1
7865,draw,0,0
7866,draw,0,0
7867,DQN_2,-1,1
7868,DQN_2,-1,1
7869,draw,0,0
7870,DQN_2,-1,1
7871,draw,0,0
7872,draw,0,0
7873,draw,0,0
7874,draw,0,0
7875,DQN_2,-1,1
7876,DQN_2,-1,1
7877,DQN_2,-1,1
7878,draw,0,0
7879,DQN_2,-1,1
7880,draw,0,0
7881,DQN_2,-1,1
7882,draw,0,0
7883,draw,0,0
7884,draw,0,0
7885,DQN_2,-1,1
7886,DQN,1,-1
7887,DQN_2,-1,1
7888,DQN_2,-1,1
7889,DQN_2,-1,1
7890,DQN_2,-1,1
7891,draw,0,0
7892,draw,0,0
7893,draw,0,0
7894,draw,0,0
7895,draw,0,0
7896,draw,0,0
7897,draw,0,0
7898,draw,0,0
7899,DQN_2,-1,1
7900,draw,0,0
7901,DQN_2,-1,1
7902,draw,0,0
7903,DQN_2,-1,1
7904,DQN,1,-1
7905,draw,0,0
7906,DQN_2,-1,1
7907,DQN_2,-1,1
7908,DQN_2,-1,1
7909,draw,0,0
7910,draw,0,0
7911,draw,0,0
7912,DQN_2,-1,1
7913,DQN,1,-1
7914,DQN_2,-1,1
7915,draw,0,0
7916,DQN_2,-1,1
7917,DQN,1,-1
7918,DQN,1,-1
7919,DQN_2,-1,1
7920,draw,0,0
7921,DQN_2,-1,1
7922,DQN,1,-1
7923,draw,0,0
7924,DQN_2,-1,1
7925,DQN_2,-1,1
7926,draw,0,0
7927,draw,0,0
7928,DQN,1,-1
7929,draw,0,0
7930,DQN_2,-1,1
7931,draw,0,0
7932,DQN_2,-1,1
7933,draw,0,0
7934,DQN_2,-1,1
7935,draw,0,0
7936,DQN_2,-1,1
7937,DQN,1,-1
7938,DQN_2,-1,1
7939,DQN_2,-1,1
7940,draw,0,0
7941,DQN_2,-1,1
7942,DQN_2,-1,1
7943,draw,0,0
7944,DQN_2,-1,1
7945,DQN_2,-1,1
7946,draw,0,0
7947,DQN_2,-1,1
7948,DQN_2,-1,1
7949,DQN_2,-1,1
7950,DQN_2,-1,1
7951,draw,0,0
7952,draw,0,0
7953,DQN_2,-1,1
7954,draw,0,0
7955,DQN_2,-1,1
7956,draw,0,0
7957,draw,0,0
7958,draw,0,0
7959,draw,0,0
7960,DQN_2,-1,1
7961,DQN_2,-1,1
7962,DQN,1,-1
7963,DQN_2,-1,1
7964,DQN_2,-1,1
7965,draw,0,0
7966,draw,0,0
7967,DQN_2,-1,1
7968,draw,0,0
7969,draw,0,0
7970,draw,0,0
7971,DQN_2,-1,1
7972,DQN_2,-1,1
7973,DQN_2,-1,1
7974,draw,0,0
7975,DQN_2,-1,1
7976,DQN_2,-1,1
7977,DQN,1,-1
7978,draw,0,0
7979,draw,0,0
7980,DQN_2,-1,1
7981,draw,0,0
7982,draw,0,0
7983,draw,0,0
7984,draw,0,0
7985,draw,0,0
7986,draw,0,0
7987,DQN_2,-1,1
7988,draw,0,0
7989,draw,0,0
7990,draw,0,0
7991,DQN_2,-1,1
7992,DQN_2,-1,1
7993,draw,0,0
7994,DQN_2,-1,1
7995,DQN_2,-1,1
7996,DQN,1,-1
7997,draw,0,0
7998,draw,0,0
7999,draw,0,0
8000,DQN_2,-1,1
8001,draw,0,0
8002,draw,0,0
8003,draw,0,0
8004,DQN_2,-1,1
8005,draw,0,0
8006,DQN_2,-1,1
8007,draw,0,0
8008,DQN_2,-1,1
8009,DQN_2,-1,1
8010,DQN_2,-1,1
8011,draw,0,0
8012,DQN_2,-1,1
8013,DQN_2,-1,1
8014,DQN,1,-1
8015,DQN_2,-1,1
8016,draw,0,0
8017,DQN_2,-1,1
8018,DQN,1,-1
8019,DQN_2,-1,1
8020,draw,0,0
8021,DQN_2,-1,1
8022,draw,0,0
8023,draw,0,0
8024,DQN,1,-1
8025,DQN_2,-1,1
8026,DQN_2,-1,1
8027,DQN_2,-1,1
8028,DQN_2,-1,1
8029,DQN_2,-1,1
8030,DQN_2,-1,1
8031,DQN,1,-1
8032,DQN,1,-1
8033,draw,0,0
8034,DQN_2,-1,1
8035,draw,0,0
8036,DQN_2,-1,1
8037,DQN_2,-1,1
8038,draw,0,0
8039,DQN,1,-1
8040,DQN_2,-1,1
8041,DQN,1,-1
8042,DQN,1,-1
8043,DQN,1,-1
8044,DQN,1,-1
8045,DQN,1,-1
8046,DQN,1,-1
8047,DQN_2,-1,1
8048,DQN,1,-1
8049,DQN_2,-1,1
8050,DQN,1,-1
8051,DQN,1,-1
8052,DQN,1,-1
8053,DQN_2,-1,1
8054,DQN,1,-1
8055,DQN_2,-1,1
8056,DQN_2,-1,1
8057,DQN_2,-1,1
8058,DQN_2,-1,1
8059,DQN_2,-1,1
8060,DQN,1,-1
8061,DQN,1,-1
8062,draw,0,0
8063,DQN_2,-1,1
8064,draw,0,0
8065,DQN_2,-1,1
8066,DQN_2,-1,1
8067,draw,0,0
8068,DQN_2,-1,1
8069,draw,0,0
8070,DQN,1,-1
8071,DQN_2,-1,1
8072,DQN_2,-1,1
8073,DQN_2,-1,1
8074,DQN_2,-1,1
8075,DQN_2,-1,1
8076,draw,0,0
8077,DQN,1,-1
8078,DQN_2,-1,1
8079,draw,0,0
8080,draw,0,0
8081,draw,0,0
8082,DQN_2,-1,1
8083,draw,0,0
8084,draw,0,0
8085,DQN_2,-1,1
8086,DQN_2,-1,1
8087,draw,0,0
8088,DQN_2,-1,1
8089,draw,0,0
8090,draw,0,0
8091,draw,0,0
8092,DQN,1,-1
8093,DQN,1,-1
8094,draw,0,0
8095,draw,0,0
8096,draw,0,0
8097,DQN_2,-1,1
8098,draw,0,0
8099,DQN_2,-1,1
8100,DQN,1,-1
8101,DQN,1,-1
8102,DQN_2,-1,1
8103,draw,0,0
8104,DQN,1,-1
8105,draw,0,0
8106,DQN,1,-1
8107,draw,0,0
8108,draw,0,0
8109,DQN,1,-1
8110,DQN_2,-1,1
8111,DQN_2,-1,1
8112,DQN_2,-1,1
8113,DQN_2,-1,1
8114,DQN,1,-1
8115,DQN_2,-1,1
8116,DQN,1,-1
8117,draw,0,0
8118,DQN_2,-1,1
8119,draw,0,0
8120,DQN_2,-1,1
8121,draw,0,0
8122,DQN,1,-1
8123,draw,0,0
8124,DQN,1,-1
8125,DQN,1,-1
8126,DQN,1,-1
8127,draw,0,0
8128,draw,0,0
8129,DQN_2,-1,1
8130,DQN_2,-1,1
8131,DQN,1,-1
8132,draw,0,0
8133,DQN_2,-1,1
8134,draw,0,0
8135,DQN_2,-1,1
8136,DQN_2,-1,1
8137,draw,0,0
8138,draw,0,0
8139,draw,0,0
8140,draw,0,0
8141,DQN_2,-1,1
8142,draw,0,0
8143,draw,0,0
8144,DQN_2,-1,1
8145,draw,0,0
8146,DQN,1,-1
8147,DQN_2,-1,1
8148,draw,0,0
8149,DQN_2,-1,1
8150,DQN_2,-1,1
8151,DQN_2,-1,1
8152,draw,0,0
8153,DQN,1,-1
8154,draw,0,0
8155,draw,0,0
8156,draw,0,0
8157,DQN_2,-1,1
8158,DQN_2,-1,1
8159,DQN_2,-1,1
8160,DQN_2,-1,1
8161,draw,0,0
8162,draw,0,0
8163,draw,0,0
8164,draw,0,0
8165,DQN_2,-1,1
8166,DQN_2,-1,1
8167,DQN_2,-1,1
8168,DQN_2,-1,1
8169,DQN_2,-1,1
8170,DQN_2,-1,1
8171,draw,0,0
8172,draw,0,0
8173,draw,0,0
8174,DQN_2,-1,1
8175,DQN_2,-1,1
8176,DQN_2,-1,1
8177,DQN_2,-1,1
8178,DQN_2,-1,1
8179,DQN_2,-1,1
8180,draw,0,0
8181,DQN_2,-1,1
8182,DQN_2,-1,1
8183,DQN_2,-1,1
8184,DQN_2,-1,1
8185,DQN_2,-1,1
8186,DQN_2,-1,1
8187,draw,0,0
8188,draw,0,0
8189,draw,0,0
8190,DQN_2,-1,1
8191,DQN_2,-1,1
8192,draw,0,0
8193,DQN_2,-1,1
8194,DQN_2,-1,1
8195,draw,0,0
8196,draw,0,0
8197,draw,0,0
8198,DQN_2,-1,1
8199,DQN_2,-1,1
8200,draw,0,0
8201,DQN_2,-1,1
8202,draw,0,0
8203,DQN_2,-1,1
8204,draw,0,0
8205,draw,0,0
8206,DQN_2,-1,1
8207,draw,0,0
8208,DQN_2,-1,1
8209,DQN_2,-1,1
8210,draw,0,0
8211,draw,0,0
8212,DQN,1,-1
8213,draw,0,0
8214,DQN_2,-1,1
8215,draw,0,0
8216,DQN,1,-1
8217,draw,0,0
8218,draw,0,0
8219,DQN_2,-1,1
8220,DQN_2,-1,1
8221,draw,0,0
8222,draw,0,0
8223,DQN_2,-1,1
8224,DQN,1,-1
8225,draw,0,0
8226,draw,0,0
8227,draw,0,0
8228,draw,0,0
8229,draw,0,0
8230,draw,0,0
8231,draw,0,0
8232,draw,0,0
8233,draw,0,0
8234,draw,0,0
8235,DQN_2,-1,1
8236,draw,0,0
8237,DQN,1,-1
8238,draw,0,0
8239,DQN_2,-1,1
8240,DQN,1,-1
8241,DQN,1,-1
8242,DQN,1,-1
8243,DQN,1,-1
8244,DQN,1,-1
8245,DQN_2,-1,1
8246,DQN,1,-1
8247,draw,0,0
8248,draw,0,0
8249,DQN_2,-1,1
8250,DQN_2,-1,1
8251,draw,0,0
8252,draw,0,0
8253,draw,0,0
8254,DQN_2,-1,1
8255,DQN_2,-1,1
8256,DQN,1,-1
8257,DQN_2,-1,1
8258,DQN_2,-1,1
8259,draw,0,0
8260,DQN_2,-1,1
8261,draw,0,0
8262,draw,0,0
8263,draw,0,0
8264,draw,0,0
8265,draw,0,0
8266,DQN,1,-1
8267,DQN_2,-1,1
8268,draw,0,0
8269,draw,0,0
8270,DQN_2,-1,1
8271,DQN,1,-1
8272,DQN_2,-1,1
8273,DQN,1,-1
8274,DQN,1,-1
8275,draw,0,0
8276,draw,0,0
8277,draw,0,0
8278,draw,0,0
8279,draw,0,0
8280,draw,0,0
8281,DQN_2,-1,1
8282,DQN_2,-1,1
8283,DQN_2,-1,1
8284,draw,0,0
8285,DQN_2,-1,1
8286,DQN_2,-1,1
8287,DQN_2,-1,1
8288,DQN_2,-1,1
8289,DQN_2,-1,1
8290,draw,0,0
8291,DQN_2,-1,1
8292,draw,0,0
8293,draw,0,0
8294,draw,0,0
8295,draw,0,0
8296,DQN_2,-1,1
8297,DQN_2,-1,1
8298,draw,0,0
8299,draw,0,0
8300,draw,0,0
8301,DQN_2,-1,1
8302,DQN_2,-1,1
8303,DQN_2,-1,1
8304,DQN_2,-1,1
8305,draw,0,0
8306,draw,0,0
8307,DQN,1,-1
8308,DQN_2,-1,1
8309,DQN_2,-1,1
8310,DQN_2,-1,1
8311,draw,0,0
8312,DQN_2,-1,1
8313,draw,0,0
8314,DQN_2,-1,1
8315,draw,0,0
8316,DQN_2,-1,1
8317,DQN_2,-1,1
8318,draw,0,0
8319,DQN_2,-1,1
8320,DQN_2,-1,1
8321,DQN_2,-1,1
8322,DQN_2,-1,1
8323,DQN_2,-1,1
8324,DQN_2,-1,1
8325,draw,0,0
8326,draw,0,0
8327,DQN_2,-1,1
8328,DQN,1,-1
8329,draw,0,0
8330,DQN_2,-1,1
8331,draw,0,0
8332,draw,0,0
8333,draw,0,0
8334,draw,0,0
8335,DQN,1,-1
8336,DQN_2,-1,1
8337,DQN,1,-1
8338,DQN_2,-1,1
8339,draw,0,0
8340,DQN_2,-1,1
8341,DQN_2,-1,1
8342,draw,0,0
8343,DQN_2,-1,1
8344,draw,0,0
8345,draw,0,0
8346,DQN_2,-1,1
8347,draw,0,0
8348,draw,0,0
8349,DQN_2,-1,1
8350,DQN,1,-1
8351,draw,0,0
8352,DQN,1,-1
8353,draw,0,0
8354,draw,0,0
8355,DQN,1,-1
8356,DQN,1,-1
8357,draw,0,0
8358,DQN,1,-1
8359,draw,0,0
8360,DQN_2,-1,1
8361,DQN_2,-1,1
8362,DQN_2,-1,1
8363,DQN_2,-1,1
8364,DQN_2,-1,1
8365,draw,0,0
8366,draw,0,0
8367,draw,0,0
8368,DQN_2,-1,1
8369,draw,0,0
8370,draw,0,0
8371,DQN_2,-1,1
8372,draw,0,0
8373,DQN_2,-1,1
8374,draw,0,0
8375,draw,0,0
8376,DQN_2,-1,1
8377,DQN_2,-1,1
8378,draw,0,0
8379,draw,0,0
8380,draw,0,0
8381,DQN_2,-1,1
8382,DQN_2,-1,1
8383,DQN,1,-1
8384,draw,0,0
8385,DQN_2,-1,1
8386,DQN,1,-1
8387,DQN_2,-1,1
8388,DQN_2,-1,1
8389,draw,0,0
8390,draw,0,0
8391,DQN,1,-1
8392,draw,0,0
8393,DQN,1,-1
8394,DQN_2,-1,1
8395,DQN_2,-1,1
8396,DQN_2,-1,1
8397,DQN_2,-1,1
8398,draw,0,0
8399,draw,0,0
8400,DQN_2,-1,1
8401,DQN_2,-1,1
8402,draw,0,0
8403,DQN_2,-1,1
8404,draw,0,0
8405,DQN_2,-1,1
8406,DQN_2,-1,1
8407,DQN,1,-1
8408,draw,0,0
8409,draw,0,0
8410,draw,0,0
8411,draw,0,0
8412,DQN_2,-1,1
8413,DQN_2,-1,1
8414,draw,0,0
8415,DQN_2,-1,1
8416,DQN_2,-1,1
8417,draw,0,0
8418,DQN_2,-1,1
8419,draw,0,0
8420,DQN_2,-1,1
8421,draw,0,0
8422,draw,0,0
8423,DQN_2,-1,1
8424,draw,0,0
8425,DQN_2,-1,1
8426,DQN_2,-1,1
8427,DQN_2,-1,1
8428,DQN_2,-1,1
8429,draw,0,0
8430,DQN,1,-1
8431,draw,0,0
8432,draw,0,0
8433,DQN_2,-1,1
8434,draw,0,0
8435,DQN_2,-1,1
8436,DQN_2,-1,1
8437,DQN_2,-1,1
8438,DQN_2,-1,1
8439,draw,0,0
8440,DQN_2,-1,1
8441,DQN,1,-1
8442,DQN_2,-1,1
8443,DQN_2,-1,1
8444,draw,0,0
8445,draw,0,0
8446,DQN_2,-1,1
8447,draw,0,0
8448,DQN_2,-1,1
8449,draw,0,0
8450,draw,0,0
8451,draw,0,0
8452,DQN_2,-1,1
8453,draw,0,0
8454,DQN_2,-1,1
8455,DQN_2,-1,1
8456,DQN_2,-1,1
8457,DQN_2,-1,1
8458,draw,0,0
8459,DQN_2,-1,1
8460,DQN_2,-1,1
8461,draw,0,0
8462,DQN_2,-1,1
8463,DQN,1,-1
8464,DQN_2,-1,1
