episode,winner,NashQ,Random
135509,Random,-1,1
135510,NashQ,1,-1
135511,NashQ,1,-1
135512,NashQ,1,-1
135513,NashQ,1,-1
135514,NashQ,1,-1
135515,NashQ,1,-1
135516,NashQ,1,-1
135517,NashQ,1,-1
135518,NashQ,1,-1
135519,NashQ,1,-1
135520,NashQ,1,-1
135521,NashQ,1,-1
135522,Random,-1,1
135523,NashQ,1,-1
135524,NashQ,1,-1
135525,NashQ,1,-1
135526,NashQ,1,-1
135527,NashQ,1,-1
135528,Random,-1,1
135529,NashQ,1,-1
135530,NashQ,1,-1
135531,Random,-1,1
135532,NashQ,1,-1
135533,NashQ,1,-1
135534,NashQ,1,-1
135535,Random,-1,1
135536,NashQ,1,-1
135537,NashQ,1,-1
135538,NashQ,1,-1
135539,Random,-1,1
135540,NashQ,1,-1
135541,NashQ,1,-1
135542,NashQ,1,-1
135543,NashQ,1,-1
135544,NashQ,1,-1
135545,NashQ,1,-1
135546,NashQ,1,-1
135547,NashQ,1,-1
135548,NashQ,1,-1
135549,Random,-1,1
135550,NashQ,1,-1
135551,NashQ,1,-1
135552,NashQ,1,-1
135553,Random,-1,1
135554,NashQ,1,-1
135555,NashQ,1,-1
135556,NashQ,1,-1
135557,NashQ,1,-1
135558,NashQ,1,-1
135559,NashQ,1,-1
135560,NashQ,1,-1
135561,NashQ,1,-1
135562,NashQ,1,-1
135563,NashQ,1,-1
135564,NashQ,1,-1
135565,NashQ,1,-1
135566,NashQ,1,-1
135567,NashQ,1,-1
135568,Random,-1,1
135569,NashQ,1,-1
135570,NashQ,1,-1
135571,Random,-1,1
135572,NashQ,1,-1
135573,NashQ,1,-1
135574,NashQ,1,-1
135575,NashQ,1,-1
135576,Random,-1,1
135577,NashQ,1,-1
135578,Random,-1,1
135579,NashQ,1,-1
135580,Random,-1,1
135581,NashQ,1,-1
135582,NashQ,1,-1
135583,NashQ,1,-1
135584,NashQ,1,-1
135585,NashQ,1,-1
135586,NashQ,1,-1
135587,NashQ,1,-1
135588,Random,-1,1
135589,NashQ,1,-1
135590,NashQ,1,-1
135591,NashQ,1,-1
135592,NashQ,1,-1
135593,NashQ,1,-1
135594,Random,-1,1
135595,NashQ,1,-1
135596,NashQ,1,-1
135597,NashQ,1,-1
135598,NashQ,1,-1
135599,NashQ,1,-1
135600,NashQ,1,-1
135601,NashQ,1,-1
135602,NashQ,1,-1
135603,NashQ,1,-1
135604,Random,-1,1
135605,NashQ,1,-1
135606,Random,-1,1
135607,NashQ,1,-1
135608,NashQ,1,-1
135609,NashQ,1,-1
135610,NashQ,1,-1
135611,NashQ,1,-1
135612,NashQ,1,-1
135613,NashQ,1,-1
135614,NashQ,1,-1
135615,NashQ,1,-1
135616,Random,-1,1
135617,NashQ,1,-1
135618,NashQ,1,-1
135619,NashQ,1,-1
135620,NashQ,1,-1
135621,NashQ,1,-1
135622,NashQ,1,-1
135623,NashQ,1,-1
135624,NashQ,1,-1
135625,NashQ,1,-1
135626,NashQ,1,-1
135627,NashQ,1,-1
135628,NashQ,1,-1
135629,NashQ,1,-1
135630,NashQ,1,-1
135631,NashQ,1,-1
135632,NashQ,1,-1
135633,Random,-1,1
135634,NashQ,1,-1
135635,Random,-1,1
135636,Random,-1,1
135637,Random,-1,1
135638,NashQ,1,-1
135639,NashQ,1,-1
135640,NashQ,1,-1
135641,NashQ,1,-1
135642,NashQ,1,-1
135643,NashQ,1,-1
135644,NashQ,1,-1
135645,NashQ,1,-1
135646,NashQ,1,-1
135647,NashQ,1,-1
135648,Random,-1,1
135649,NashQ,1,-1
135650,NashQ,1,-1
135651,Random,-1,1
135652,NashQ,1,-1
135653,NashQ,1,-1
135654,NashQ,1,-1
135655,Random,-1,1
135656,Random,-1,1
135657,NashQ,1,-1
135658,Random,-1,1
135659,NashQ,1,-1
135660,NashQ,1,-1
135661,NashQ,1,-1
135662,NashQ,1,-1
135663,Random,-1,1
135664,NashQ,1,-1
135665,NashQ,1,-1
135666,NashQ,1,-1
135667,NashQ,1,-1
135668,NashQ,1,-1
135669,NashQ,1,-1
135670,Random,-1,1
135671,NashQ,1,-1
135672,Random,-1,1
135673,Random,-1,1
135674,NashQ,1,-1
135675,NashQ,1,-1
135676,NashQ,1,-1
135677,NashQ,1,-1
135678,Random,-1,1
135679,NashQ,1,-1
135680,Random,-1,1
135681,NashQ,1,-1
135682,NashQ,1,-1
135683,NashQ,1,-1
135684,Random,-1,1
135685,NashQ,1,-1
135686,NashQ,1,-1
135687,NashQ,1,-1
135688,NashQ,1,-1
135689,NashQ,1,-1
135690,NashQ,1,-1
135691,Random,-1,1
135692,NashQ,1,-1
135693,NashQ,1,-1
135694,NashQ,1,-1
135695,NashQ,1,-1
135696,NashQ,1,-1
135697,NashQ,1,-1
135698,NashQ,1,-1
135699,Random,-1,1
135700,NashQ,1,-1
135701,NashQ,1,-1
135702,NashQ,1,-1
135703,NashQ,1,-1
135704,NashQ,1,-1
135705,NashQ,1,-1
135706,NashQ,1,-1
135707,Random,-1,1
135708,Random,-1,1
135709,Random,-1,1
135710,NashQ,1,-1
135711,NashQ,1,-1
135712,NashQ,1,-1
135713,NashQ,1,-1
135714,NashQ,1,-1
135715,Random,-1,1
135716,NashQ,1,-1
135717,NashQ,1,-1
135718,NashQ,1,-1
135719,NashQ,1,-1
135720,NashQ,1,-1
135721,Random,-1,1
135722,NashQ,1,-1
135723,NashQ,1,-1
135724,NashQ,1,-1
135725,NashQ,1,-1
135726,NashQ,1,-1
135727,NashQ,1,-1
135728,NashQ,1,-1
135729,Random,-1,1
135730,NashQ,1,-1
135731,NashQ,1,-1
135732,Random,-1,1
135733,NashQ,1,-1
135734,NashQ,1,-1
135735,NashQ,1,-1
135736,NashQ,1,-1
135737,Random,-1,1
135738,NashQ,1,-1
135739,Random,-1,1
135740,NashQ,1,-1
135741,NashQ,1,-1
135742,NashQ,1,-1
135743,NashQ,1,-1
135744,NashQ,1,-1
135745,NashQ,1,-1
135746,NashQ,1,-1
135747,NashQ,1,-1
135748,Random,-1,1
135749,NashQ,1,-1
135750,NashQ,1,-1
135751,Random,-1,1
135752,NashQ,1,-1
135753,NashQ,1,-1
135754,NashQ,1,-1
135755,Random,-1,1
135756,NashQ,1,-1
135757,NashQ,1,-1
135758,NashQ,1,-1
135759,NashQ,1,-1
135760,NashQ,1,-1
135761,NashQ,1,-1
135762,NashQ,1,-1
135763,NashQ,1,-1
135764,NashQ,1,-1
135765,NashQ,1,-1
135766,NashQ,1,-1
135767,NashQ,1,-1
135768,NashQ,1,-1
135769,NashQ,1,-1
135770,NashQ,1,-1
135771,NashQ,1,-1
135772,NashQ,1,-1
135773,NashQ,1,-1
135774,Random,-1,1
135775,NashQ,1,-1
135776,NashQ,1,-1
135777,NashQ,1,-1
135778,NashQ,1,-1
135779,Random,-1,1
135780,NashQ,1,-1
135781,NashQ,1,-1
135782,NashQ,1,-1
135783,NashQ,1,-1
135784,NashQ,1,-1
135785,Random,-1,1
135786,NashQ,1,-1
135787,NashQ,1,-1
135788,NashQ,1,-1
135789,NashQ,1,-1
135790,NashQ,1,-1
135791,NashQ,1,-1
135792,NashQ,1,-1
135793,NashQ,1,-1
135794,Random,-1,1
135795,NashQ,1,-1
135796,Random,-1,1
135797,NashQ,1,-1
135798,NashQ,1,-1
135799,NashQ,1,-1
135800,Random,-1,1
135801,NashQ,1,-1
135802,NashQ,1,-1
135803,NashQ,1,-1
135804,NashQ,1,-1
135805,Random,-1,1
135806,NashQ,1,-1
135807,NashQ,1,-1
135808,NashQ,1,-1
135809,NashQ,1,-1
135810,Random,-1,1
135811,Random,-1,1
135812,NashQ,1,-1
135813,NashQ,1,-1
135814,NashQ,1,-1
135815,NashQ,1,-1
135816,NashQ,1,-1
135817,NashQ,1,-1
135818,NashQ,1,-1
135819,NashQ,1,-1
135820,NashQ,1,-1
135821,NashQ,1,-1
135822,NashQ,1,-1
135823,NashQ,1,-1
135824,Random,-1,1
135825,Random,-1,1
135826,NashQ,1,-1
135827,NashQ,1,-1
135828,NashQ,1,-1
135829,NashQ,1,-1
135830,NashQ,1,-1
135831,NashQ,1,-1
135832,NashQ,1,-1
135833,NashQ,1,-1
135834,NashQ,1,-1
135835,Random,-1,1
135836,NashQ,1,-1
135837,NashQ,1,-1
135838,NashQ,1,-1
135839,NashQ,1,-1
135840,NashQ,1,-1
135841,NashQ,1,-1
135842,NashQ,1,-1
135843,NashQ,1,-1
135844,NashQ,1,-1
135845,Random,-1,1
135846,NashQ,1,-1
135847,Random,-1,1
135848,Random,-1,1
135849,NashQ,1,-1
135850,NashQ,1,-1
135851,NashQ,1,-1
135852,NashQ,1,-1
135853,NashQ,1,-1
135854,NashQ,1,-1
135855,NashQ,1,-1
135856,NashQ,1,-1
135857,Random,-1,1
135858,NashQ,1,-1
135859,NashQ,1,-1
135860,NashQ,1,-1
135861,NashQ,1,-1
135862,NashQ,1,-1
135863,NashQ,1,-1
135864,NashQ,1,-1
135865,NashQ,1,-1
135866,NashQ,1,-1
135867,Random,-1,1
135868,NashQ,1,-1
135869,NashQ,1,-1
135870,Random,-1,1
135871,NashQ,1,-1
135872,NashQ,1,-1
135873,NashQ,1,-1
135874,NashQ,1,-1
135875,NashQ,1,-1
135876,NashQ,1,-1
135877,NashQ,1,-1
135878,NashQ,1,-1
135879,NashQ,1,-1
135880,NashQ,1,-1
135881,NashQ,1,-1
135882,NashQ,1,-1
135883,NashQ,1,-1
135884,NashQ,1,-1
135885,NashQ,1,-1
135886,NashQ,1,-1
135887,NashQ,1,-1
135888,Random,-1,1
135889,NashQ,1,-1
135890,Random,-1,1
135891,NashQ,1,-1
135892,NashQ,1,-1
135893,Random,-1,1
135894,NashQ,1,-1
135895,NashQ,1,-1
135896,NashQ,1,-1
135897,NashQ,1,-1
135898,NashQ,1,-1
135899,NashQ,1,-1
135900,NashQ,1,-1
135901,Random,-1,1
135902,NashQ,1,-1
135903,NashQ,1,-1
135904,NashQ,1,-1
135905,Random,-1,1
135906,NashQ,1,-1
135907,NashQ,1,-1
135908,NashQ,1,-1
135909,NashQ,1,-1
135910,Random,-1,1
135911,NashQ,1,-1
135912,NashQ,1,-1
135913,NashQ,1,-1
135914,Random,-1,1
135915,NashQ,1,-1
135916,NashQ,1,-1
135917,NashQ,1,-1
135918,NashQ,1,-1
135919,NashQ,1,-1
135920,NashQ,1,-1
135921,NashQ,1,-1
135922,NashQ,1,-1
135923,NashQ,1,-1
135924,NashQ,1,-1
135925,NashQ,1,-1
135926,NashQ,1,-1
135927,NashQ,1,-1
135928,NashQ,1,-1
135929,NashQ,1,-1
135930,NashQ,1,-1
135931,NashQ,1,-1
135932,NashQ,1,-1
135933,NashQ,1,-1
135934,Random,-1,1
135935,NashQ,1,-1
135936,NashQ,1,-1
135937,NashQ,1,-1
135938,NashQ,1,-1
135939,NashQ,1,-1
135940,Random,-1,1
135941,NashQ,1,-1
135942,NashQ,1,-1
135943,NashQ,1,-1
135944,NashQ,1,-1
135945,NashQ,1,-1
135946,NashQ,1,-1
135947,NashQ,1,-1
135948,NashQ,1,-1
135949,NashQ,1,-1
135950,NashQ,1,-1
135951,Random,-1,1
135952,NashQ,1,-1
135953,NashQ,1,-1
135954,NashQ,1,-1
135955,Random,-1,1
135956,NashQ,1,-1
135957,NashQ,1,-1
135958,Random,-1,1
135959,NashQ,1,-1
135960,Random,-1,1
135961,Random,-1,1
135962,Random,-1,1
135963,NashQ,1,-1
135964,Random,-1,1
135965,NashQ,1,-1
135966,NashQ,1,-1
135967,NashQ,1,-1
135968,NashQ,1,-1
135969,NashQ,1,-1
135970,Random,-1,1
135971,NashQ,1,-1
135972,NashQ,1,-1
135973,NashQ,1,-1
135974,Random,-1,1
135975,NashQ,1,-1
135976,NashQ,1,-1
135977,Random,-1,1
135978,NashQ,1,-1
135979,NashQ,1,-1
135980,NashQ,1,-1
135981,NashQ,1,-1
135982,NashQ,1,-1
135983,NashQ,1,-1
135984,NashQ,1,-1
135985,NashQ,1,-1
135986,NashQ,1,-1
135987,NashQ,1,-1
135988,NashQ,1,-1
135989,NashQ,1,-1
135990,NashQ,1,-1
135991,Random,-1,1
135992,NashQ,1,-1
135993,NashQ,1,-1
135994,NashQ,1,-1
135995,Random,-1,1
135996,NashQ,1,-1
135997,NashQ,1,-1
135998,NashQ,1,-1
135999,NashQ,1,-1
136000,NashQ,1,-1
136001,NashQ,1,-1
136002,NashQ,1,-1
136003,NashQ,1,-1
136004,NashQ,1,-1
136005,NashQ,1,-1
136006,NashQ,1,-1
136007,NashQ,1,-1
136008,NashQ,1,-1
136009,NashQ,1,-1
136010,NashQ,1,-1
136011,NashQ,1,-1
136012,NashQ,1,-1
136013,NashQ,1,-1
136014,Random,-1,1
136015,NashQ,1,-1
136016,NashQ,1,-1
136017,NashQ,1,-1
136018,NashQ,1,-1
136019,Random,-1,1
136020,NashQ,1,-1
136021,NashQ,1,-1
136022,NashQ,1,-1
136023,NashQ,1,-1
136024,Random,-1,1
136025,NashQ,1,-1
136026,NashQ,1,-1
136027,NashQ,1,-1
136028,NashQ,1,-1
136029,Random,-1,1
136030,NashQ,1,-1
136031,NashQ,1,-1
136032,NashQ,1,-1
136033,NashQ,1,-1
136034,NashQ,1,-1
136035,NashQ,1,-1
136036,NashQ,1,-1
136037,NashQ,1,-1
136038,NashQ,1,-1
136039,NashQ,1,-1
136040,NashQ,1,-1
136041,Random,-1,1
136042,Random,-1,1
136043,NashQ,1,-1
136044,NashQ,1,-1
136045,NashQ,1,-1
136046,NashQ,1,-1
136047,NashQ,1,-1
136048,NashQ,1,-1
136049,NashQ,1,-1
136050,NashQ,1,-1
136051,NashQ,1,-1
136052,NashQ,1,-1
136053,Random,-1,1
136054,NashQ,1,-1
136055,NashQ,1,-1
136056,NashQ,1,-1
136057,NashQ,1,-1
136058,NashQ,1,-1
136059,NashQ,1,-1
136060,Random,-1,1
136061,NashQ,1,-1
136062,NashQ,1,-1
136063,Random,-1,1
136064,Random,-1,1
136065,NashQ,1,-1
136066,NashQ,1,-1
136067,Random,-1,1
136068,NashQ,1,-1
136069,NashQ,1,-1
136070,NashQ,1,-1
136071,NashQ,1,-1
136072,draw,0,0
136073,NashQ,1,-1
136074,NashQ,1,-1
136075,NashQ,1,-1
136076,NashQ,1,-1
136077,NashQ,1,-1
136078,Random,-1,1
136079,Random,-1,1
136080,NashQ,1,-1
136081,NashQ,1,-1
136082,NashQ,1,-1
136083,NashQ,1,-1
136084,NashQ,1,-1
136085,NashQ,1,-1
136086,NashQ,1,-1
136087,NashQ,1,-1
136088,Random,-1,1
136089,NashQ,1,-1
136090,NashQ,1,-1
136091,NashQ,1,-1
136092,NashQ,1,-1
136093,NashQ,1,-1
136094,NashQ,1,-1
136095,NashQ,1,-1
136096,NashQ,1,-1
136097,NashQ,1,-1
136098,NashQ,1,-1
136099,NashQ,1,-1
136100,NashQ,1,-1
136101,NashQ,1,-1
136102,NashQ,1,-1
136103,NashQ,1,-1
136104,NashQ,1,-1
136105,NashQ,1,-1
136106,NashQ,1,-1
136107,NashQ,1,-1
136108,Random,-1,1
136109,NashQ,1,-1
136110,NashQ,1,-1
136111,NashQ,1,-1
136112,NashQ,1,-1
136113,NashQ,1,-1
136114,NashQ,1,-1
136115,NashQ,1,-1
136116,NashQ,1,-1
136117,NashQ,1,-1
136118,Random,-1,1
136119,NashQ,1,-1
136120,NashQ,1,-1
136121,NashQ,1,-1
136122,NashQ,1,-1
136123,Random,-1,1
136124,Random,-1,1
136125,NashQ,1,-1
136126,NashQ,1,-1
136127,NashQ,1,-1
136128,NashQ,1,-1
136129,NashQ,1,-1
136130,NashQ,1,-1
136131,NashQ,1,-1
136132,NashQ,1,-1
136133,NashQ,1,-1
136134,NashQ,1,-1
136135,NashQ,1,-1
136136,NashQ,1,-1
136137,NashQ,1,-1
136138,NashQ,1,-1
136139,NashQ,1,-1
136140,NashQ,1,-1
136141,Random,-1,1
136142,NashQ,1,-1
136143,NashQ,1,-1
136144,NashQ,1,-1
136145,NashQ,1,-1
136146,NashQ,1,-1
136147,Random,-1,1
136148,Random,-1,1
136149,NashQ,1,-1
136150,NashQ,1,-1
136151,NashQ,1,-1
136152,NashQ,1,-1
136153,NashQ,1,-1
136154,Random,-1,1
136155,NashQ,1,-1
136156,NashQ,1,-1
136157,NashQ,1,-1
136158,NashQ,1,-1
136159,Random,-1,1
136160,NashQ,1,-1
136161,NashQ,1,-1
136162,NashQ,1,-1
136163,Random,-1,1
136164,NashQ,1,-1
136165,NashQ,1,-1
136166,Random,-1,1
136167,NashQ,1,-1
136168,Random,-1,1
136169,NashQ,1,-1
136170,Random,-1,1
136171,NashQ,1,-1
136172,NashQ,1,-1
136173,Random,-1,1
136174,NashQ,1,-1
136175,NashQ,1,-1
136176,Random,-1,1
136177,NashQ,1,-1
136178,Random,-1,1
136179,NashQ,1,-1
136180,NashQ,1,-1
136181,NashQ,1,-1
136182,Random,-1,1
136183,NashQ,1,-1
136184,NashQ,1,-1
136185,NashQ,1,-1
136186,NashQ,1,-1
136187,NashQ,1,-1
136188,NashQ,1,-1
136189,NashQ,1,-1
136190,NashQ,1,-1
136191,NashQ,1,-1
136192,NashQ,1,-1
136193,NashQ,1,-1
136194,NashQ,1,-1
136195,Random,-1,1
136196,NashQ,1,-1
136197,NashQ,1,-1
136198,NashQ,1,-1
136199,NashQ,1,-1
136200,NashQ,1,-1
136201,Random,-1,1
136202,NashQ,1,-1
136203,NashQ,1,-1
136204,Random,-1,1
136205,NashQ,1,-1
136206,Random,-1,1
136207,NashQ,1,-1
136208,NashQ,1,-1
136209,NashQ,1,-1
136210,NashQ,1,-1
136211,Random,-1,1
136212,NashQ,1,-1
136213,NashQ,1,-1
136214,NashQ,1,-1
136215,NashQ,1,-1
136216,NashQ,1,-1
136217,NashQ,1,-1
136218,NashQ,1,-1
136219,NashQ,1,-1
136220,NashQ,1,-1
136221,NashQ,1,-1
136222,NashQ,1,-1
136223,NashQ,1,-1
136224,Random,-1,1
136225,NashQ,1,-1
136226,NashQ,1,-1
136227,NashQ,1,-1
136228,NashQ,1,-1
136229,NashQ,1,-1
136230,NashQ,1,-1
136231,NashQ,1,-1
136232,NashQ,1,-1
136233,NashQ,1,-1
136234,NashQ,1,-1
136235,NashQ,1,-1
136236,NashQ,1,-1
136237,NashQ,1,-1
136238,NashQ,1,-1
136239,NashQ,1,-1
136240,NashQ,1,-1
136241,NashQ,1,-1
136242,NashQ,1,-1
136243,NashQ,1,-1
136244,NashQ,1,-1
136245,NashQ,1,-1
136246,Random,-1,1
136247,Random,-1,1
136248,NashQ,1,-1
136249,NashQ,1,-1
136250,NashQ,1,-1
136251,NashQ,1,-1
136252,NashQ,1,-1
136253,NashQ,1,-1
136254,NashQ,1,-1
136255,NashQ,1,-1
136256,NashQ,1,-1
136257,NashQ,1,-1
136258,NashQ,1,-1
136259,NashQ,1,-1
136260,NashQ,1,-1
136261,NashQ,1,-1
136262,NashQ,1,-1
136263,Random,-1,1
136264,NashQ,1,-1
136265,NashQ,1,-1
136266,NashQ,1,-1
136267,NashQ,1,-1
136268,Random,-1,1
136269,NashQ,1,-1
136270,NashQ,1,-1
136271,NashQ,1,-1
136272,NashQ,1,-1
136273,NashQ,1,-1
136274,NashQ,1,-1
136275,NashQ,1,-1
136276,NashQ,1,-1
136277,NashQ,1,-1
136278,NashQ,1,-1
136279,Random,-1,1
136280,NashQ,1,-1
136281,NashQ,1,-1
136282,NashQ,1,-1
136283,NashQ,1,-1
136284,NashQ,1,-1
136285,Random,-1,1
136286,NashQ,1,-1
136287,NashQ,1,-1
136288,Random,-1,1
136289,NashQ,1,-1
136290,NashQ,1,-1
136291,NashQ,1,-1
136292,NashQ,1,-1
136293,NashQ,1,-1
136294,NashQ,1,-1
136295,NashQ,1,-1
136296,NashQ,1,-1
136297,Random,-1,1
136298,NashQ,1,-1
136299,NashQ,1,-1
136300,NashQ,1,-1
136301,NashQ,1,-1
136302,NashQ,1,-1
136303,NashQ,1,-1
136304,NashQ,1,-1
136305,NashQ,1,-1
136306,NashQ,1,-1
136307,NashQ,1,-1
136308,NashQ,1,-1
136309,NashQ,1,-1
136310,NashQ,1,-1
136311,Random,-1,1
136312,NashQ,1,-1
136313,NashQ,1,-1
136314,NashQ,1,-1
136315,NashQ,1,-1
136316,NashQ,1,-1
136317,Random,-1,1
136318,NashQ,1,-1
136319,NashQ,1,-1
136320,Random,-1,1
136321,Random,-1,1
136322,NashQ,1,-1
136323,Random,-1,1
136324,NashQ,1,-1
136325,Random,-1,1
136326,NashQ,1,-1
136327,NashQ,1,-1
136328,draw,0,0
136329,Random,-1,1
136330,NashQ,1,-1
136331,Random,-1,1
136332,NashQ,1,-1
136333,NashQ,1,-1
136334,NashQ,1,-1
136335,NashQ,1,-1
136336,NashQ,1,-1
136337,NashQ,1,-1
136338,NashQ,1,-1
136339,NashQ,1,-1
136340,NashQ,1,-1
136341,NashQ,1,-1
136342,NashQ,1,-1
136343,NashQ,1,-1
136344,Random,-1,1
136345,NashQ,1,-1
136346,NashQ,1,-1
136347,NashQ,1,-1
136348,NashQ,1,-1
136349,NashQ,1,-1
136350,NashQ,1,-1
136351,NashQ,1,-1
136352,NashQ,1,-1
136353,NashQ,1,-1
136354,Random,-1,1
136355,NashQ,1,-1
136356,NashQ,1,-1
136357,NashQ,1,-1
136358,NashQ,1,-1
136359,NashQ,1,-1
136360,NashQ,1,-1
136361,NashQ,1,-1
136362,NashQ,1,-1
136363,NashQ,1,-1
136364,NashQ,1,-1
136365,NashQ,1,-1
136366,NashQ,1,-1
136367,Random,-1,1
136368,NashQ,1,-1
136369,NashQ,1,-1
136370,NashQ,1,-1
136371,NashQ,1,-1
136372,Random,-1,1
136373,NashQ,1,-1
136374,Random,-1,1
136375,NashQ,1,-1
136376,NashQ,1,-1
136377,Random,-1,1
136378,NashQ,1,-1
136379,Random,-1,1
136380,NashQ,1,-1
136381,NashQ,1,-1
136382,Random,-1,1
136383,Random,-1,1
136384,Random,-1,1
136385,NashQ,1,-1
136386,NashQ,1,-1
136387,NashQ,1,-1
136388,NashQ,1,-1
136389,Random,-1,1
136390,NashQ,1,-1
136391,NashQ,1,-1
136392,NashQ,1,-1
136393,Random,-1,1
136394,Random,-1,1
136395,NashQ,1,-1
136396,NashQ,1,-1
136397,NashQ,1,-1
136398,NashQ,1,-1
136399,NashQ,1,-1
136400,Random,-1,1
136401,NashQ,1,-1
136402,NashQ,1,-1
136403,NashQ,1,-1
136404,NashQ,1,-1
136405,NashQ,1,-1
136406,NashQ,1,-1
136407,NashQ,1,-1
136408,NashQ,1,-1
136409,NashQ,1,-1
136410,Random,-1,1
136411,NashQ,1,-1
136412,NashQ,1,-1
136413,Random,-1,1
136414,NashQ,1,-1
136415,NashQ,1,-1
136416,NashQ,1,-1
136417,NashQ,1,-1
136418,NashQ,1,-1
136419,NashQ,1,-1
136420,NashQ,1,-1
136421,Random,-1,1
136422,NashQ,1,-1
136423,NashQ,1,-1
136424,NashQ,1,-1
136425,NashQ,1,-1
136426,NashQ,1,-1
136427,NashQ,1,-1
136428,NashQ,1,-1
136429,NashQ,1,-1
136430,NashQ,1,-1
136431,NashQ,1,-1
136432,NashQ,1,-1
136433,Random,-1,1
136434,NashQ,1,-1
136435,NashQ,1,-1
136436,NashQ,1,-1
136437,NashQ,1,-1
136438,NashQ,1,-1
136439,NashQ,1,-1
136440,NashQ,1,-1
136441,NashQ,1,-1
136442,NashQ,1,-1
136443,NashQ,1,-1
136444,NashQ,1,-1
136445,Random,-1,1
136446,NashQ,1,-1
136447,NashQ,1,-1
136448,NashQ,1,-1
136449,NashQ,1,-1
136450,NashQ,1,-1
136451,NashQ,1,-1
136452,NashQ,1,-1
136453,NashQ,1,-1
136454,NashQ,1,-1
136455,NashQ,1,-1
136456,NashQ,1,-1
136457,Random,-1,1
136458,NashQ,1,-1
136459,Random,-1,1
136460,NashQ,1,-1
136461,NashQ,1,-1
136462,NashQ,1,-1
136463,NashQ,1,-1
136464,Random,-1,1
136465,NashQ,1,-1
136466,NashQ,1,-1
136467,NashQ,1,-1
136468,Random,-1,1
136469,NashQ,1,-1
136470,NashQ,1,-1
136471,Random,-1,1
136472,NashQ,1,-1
136473,NashQ,1,-1
136474,NashQ,1,-1
136475,NashQ,1,-1
136476,NashQ,1,-1
136477,Random,-1,1
136478,NashQ,1,-1
136479,Random,-1,1
136480,NashQ,1,-1
136481,NashQ,1,-1
136482,NashQ,1,-1
136483,NashQ,1,-1
136484,Random,-1,1
136485,NashQ,1,-1
136486,NashQ,1,-1
136487,NashQ,1,-1
136488,NashQ,1,-1
136489,NashQ,1,-1
136490,NashQ,1,-1
136491,NashQ,1,-1
136492,Random,-1,1
136493,NashQ,1,-1
136494,NashQ,1,-1
136495,NashQ,1,-1
136496,Random,-1,1
136497,NashQ,1,-1
136498,NashQ,1,-1
136499,NashQ,1,-1
136500,Random,-1,1
136501,Random,-1,1
136502,NashQ,1,-1
136503,NashQ,1,-1
136504,NashQ,1,-1
136505,NashQ,1,-1
136506,Random,-1,1
136507,NashQ,1,-1
136508,NashQ,1,-1
136509,NashQ,1,-1
136510,NashQ,1,-1
136511,NashQ,1,-1
136512,NashQ,1,-1
136513,NashQ,1,-1
136514,NashQ,1,-1
136515,Random,-1,1
136516,Random,-1,1
136517,NashQ,1,-1
136518,NashQ,1,-1
136519,NashQ,1,-1
136520,Random,-1,1
136521,NashQ,1,-1
136522,Random,-1,1
136523,NashQ,1,-1
136524,NashQ,1,-1
136525,NashQ,1,-1
136526,Random,-1,1
136527,NashQ,1,-1
136528,NashQ,1,-1
136529,NashQ,1,-1
136530,NashQ,1,-1
136531,NashQ,1,-1
136532,NashQ,1,-1
136533,NashQ,1,-1
136534,Random,-1,1
136535,NashQ,1,-1
136536,NashQ,1,-1
136537,NashQ,1,-1
136538,Random,-1,1
136539,NashQ,1,-1
136540,NashQ,1,-1
136541,NashQ,1,-1
136542,NashQ,1,-1
136543,Random,-1,1
136544,NashQ,1,-1
136545,NashQ,1,-1
136546,NashQ,1,-1
136547,NashQ,1,-1
136548,Random,-1,1
136549,NashQ,1,-1
136550,NashQ,1,-1
136551,NashQ,1,-1
136552,NashQ,1,-1
136553,NashQ,1,-1
136554,NashQ,1,-1
136555,Random,-1,1
136556,NashQ,1,-1
136557,NashQ,1,-1
136558,Random,-1,1
136559,NashQ,1,-1
136560,NashQ,1,-1
136561,NashQ,1,-1
136562,NashQ,1,-1
136563,Random,-1,1
136564,Random,-1,1
136565,NashQ,1,-1
136566,NashQ,1,-1
136567,Random,-1,1
136568,Random,-1,1
136569,NashQ,1,-1
136570,NashQ,1,-1
136571,Random,-1,1
136572,NashQ,1,-1
136573,NashQ,1,-1
136574,Random,-1,1
136575,NashQ,1,-1
136576,NashQ,1,-1
136577,NashQ,1,-1
136578,NashQ,1,-1
136579,Random,-1,1
136580,NashQ,1,-1
136581,NashQ,1,-1
136582,Random,-1,1
136583,NashQ,1,-1
136584,NashQ,1,-1
136585,NashQ,1,-1
136586,Random,-1,1
136587,NashQ,1,-1
136588,NashQ,1,-1
136589,NashQ,1,-1
136590,NashQ,1,-1
136591,NashQ,1,-1
136592,Random,-1,1
136593,NashQ,1,-1
136594,Random,-1,1
136595,Random,-1,1
136596,NashQ,1,-1
136597,NashQ,1,-1
136598,NashQ,1,-1
136599,Random,-1,1
136600,NashQ,1,-1
136601,NashQ,1,-1
136602,NashQ,1,-1
136603,NashQ,1,-1
136604,Random,-1,1
136605,NashQ,1,-1
136606,NashQ,1,-1
136607,Random,-1,1
136608,Random,-1,1
136609,NashQ,1,-1
136610,NashQ,1,-1
136611,NashQ,1,-1
136612,Random,-1,1
136613,NashQ,1,-1
136614,NashQ,1,-1
136615,Random,-1,1
