episode,winner,MinimaxQ,MinimaxQ_2
7584,draw,0,0
7585,draw,0,0
7586,draw,0,0
7587,draw,0,0
7588,draw,0,0
7589,draw,0,0
7590,draw,0,0
7591,draw,0,0
7592,draw,0,0
7593,MinimaxQ,1,-1
7594,draw,0,0
7595,draw,0,0
7596,draw,0,0
7597,MinimaxQ_2,-1,1
7598,draw,0,0
7599,draw,0,0
7600,draw,0,0
7601,draw,0,0
7602,draw,0,0
7603,draw,0,0
7604,MinimaxQ,1,-1
7605,draw,0,0
7606,draw,0,0
7607,draw,0,0
7608,draw,0,0
7609,draw,0,0
7610,MinimaxQ,1,-1
7611,draw,0,0
7612,MinimaxQ_2,-1,1
7613,draw,0,0
7614,draw,0,0
7615,draw,0,0
7616,draw,0,0
7617,draw,0,0
7618,MinimaxQ_2,-1,1
7619,MinimaxQ,1,-1
7620,draw,0,0
7621,draw,0,0
7622,MinimaxQ_2,-1,1
7623,draw,0,0
7624,draw,0,0
7625,draw,0,0
7626,draw,0,0
7627,draw,0,0
7628,draw,0,0
7629,draw,0,0
7630,draw,0,0
7631,draw,0,0
7632,draw,0,0
7633,draw,0,0
7634,draw,0,0
7635,draw,0,0
7636,draw,0,0
7637,draw,0,0
7638,draw,0,0
7639,draw,0,0
7640,draw,0,0
7641,draw,0,0
7642,draw,0,0
7643,draw,0,0
7644,MinimaxQ_2,-1,1
7645,draw,0,0
7646,draw,0,0
7647,draw,0,0
7648,draw,0,0
7649,draw,0,0
7650,draw,0,0
7651,draw,0,0
7652,MinimaxQ,1,-1
7653,draw,0,0
7654,draw,0,0
7655,draw,0,0
7656,draw,0,0
7657,draw,0,0
7658,draw,0,0
7659,draw,0,0
7660,draw,0,0
7661,draw,0,0
7662,draw,0,0
7663,draw,0,0
7664,draw,0,0
7665,draw,0,0
7666,draw,0,0
7667,MinimaxQ,1,-1
7668,draw,0,0
7669,draw,0,0
7670,draw,0,0
7671,draw,0,0
7672,draw,0,0
7673,draw,0,0
7674,draw,0,0
7675,draw,0,0
7676,MinimaxQ_2,-1,1
7677,draw,0,0
7678,draw,0,0
7679,draw,0,0
7680,draw,0,0
7681,draw,0,0
7682,draw,0,0
7683,draw,0,0
7684,draw,0,0
7685,draw,0,0
7686,draw,0,0
7687,draw,0,0
7688,draw,0,0
7689,MinimaxQ_2,-1,1
7690,draw,0,0
7691,MinimaxQ_2,-1,1
7692,draw,0,0
7693,draw,0,0
7694,draw,0,0
7695,draw,0,0
7696,draw,0,0
7697,draw,0,0
7698,draw,0,0
7699,draw,0,0
7700,draw,0,0
7701,MinimaxQ_2,-1,1
7702,draw,0,0
7703,draw,0,0
7704,draw,0,0
7705,draw,0,0
7706,MinimaxQ_2,-1,1
7707,draw,0,0
7708,draw,0,0
7709,MinimaxQ_2,-1,1
7710,draw,0,0
7711,MinimaxQ,1,-1
7712,draw,0,0
7713,MinimaxQ_2,-1,1
7714,draw,0,0
7715,draw,0,0
7716,draw,0,0
7717,draw,0,0
7718,draw,0,0
7719,draw,0,0
7720,draw,0,0
7721,draw,0,0
7722,draw,0,0
7723,draw,0,0
7724,draw,0,0
7725,draw,0,0
7726,draw,0,0
7727,draw,0,0
7728,MinimaxQ_2,-1,1
7729,draw,0,0
7730,draw,0,0
7731,draw,0,0
7732,draw,0,0
7733,draw,0,0
7734,draw,0,0
7735,draw,0,0
7736,draw,0,0
7737,draw,0,0
7738,draw,0,0
7739,draw,0,0
7740,draw,0,0
7741,draw,0,0
7742,draw,0,0
7743,draw,0,0
7744,draw,0,0
7745,draw,0,0
7746,draw,0,0
7747,MinimaxQ,1,-1
7748,draw,0,0
7749,draw,0,0
7750,draw,0,0
7751,draw,0,0
7752,draw,0,0
7753,draw,0,0
7754,draw,0,0
7755,draw,0,0
7756,draw,0,0
7757,draw,0,0
7758,draw,0,0
7759,draw,0,0
7760,draw,0,0
7761,draw,0,0
7762,draw,0,0
7763,draw,0,0
7764,draw,0,0
7765,draw,0,0
7766,draw,0,0
7767,draw,0,0
7768,draw,0,0
7769,draw,0,0
7770,draw,0,0
7771,draw,0,0
7772,draw,0,0
7773,draw,0,0
7774,MinimaxQ_2,-1,1
7775,draw,0,0
7776,draw,0,0
7777,MinimaxQ,1,-1
7778,draw,0,0
7779,draw,0,0
7780,draw,0,0
7781,draw,0,0
7782,draw,0,0
7783,draw,0,0
7784,draw,0,0
7785,draw,0,0
7786,draw,0,0
7787,draw,0,0
7788,draw,0,0
7789,draw,0,0
7790,draw,0,0
7791,draw,0,0
7792,draw,0,0
7793,draw,0,0
7794,draw,0,0
7795,draw,0,0
7796,draw,0,0
7797,draw,0,0
7798,draw,0,0
7799,draw,0,0
7800,draw,0,0
7801,MinimaxQ,1,-1
7802,draw,0,0
7803,draw,0,0
7804,draw,0,0
7805,MinimaxQ,1,-1
7806,draw,0,0
7807,draw,0,0
7808,draw,0,0
7809,draw,0,0
7810,draw,0,0
7811,MinimaxQ,1,-1
7812,draw,0,0
7813,draw,0,0
7814,draw,0,0
7815,draw,0,0
7816,draw,0,0
7817,draw,0,0
7818,MinimaxQ_2,-1,1
7819,draw,0,0
7820,draw,0,0
7821,draw,0,0
7822,draw,0,0
7823,draw,0,0
7824,draw,0,0
7825,draw,0,0
7826,draw,0,0
7827,draw,0,0
7828,draw,0,0
7829,draw,0,0
7830,draw,0,0
7831,draw,0,0
7832,draw,0,0
7833,draw,0,0
7834,draw,0,0
7835,draw,0,0
7836,draw,0,0
7837,MinimaxQ_2,-1,1
7838,MinimaxQ,1,-1
7839,MinimaxQ_2,-1,1
7840,draw,0,0
7841,draw,0,0
7842,draw,0,0
7843,draw,0,0
7844,draw,0,0
7845,draw,0,0
7846,draw,0,0
7847,MinimaxQ,1,-1
7848,draw,0,0
7849,draw,0,0
7850,MinimaxQ_2,-1,1
7851,MinimaxQ_2,-1,1
7852,draw,0,0
7853,draw,0,0
7854,draw,0,0
7855,draw,0,0
7856,draw,0,0
7857,draw,0,0
7858,MinimaxQ,1,-1
7859,draw,0,0
7860,draw,0,0
7861,draw,0,0
7862,draw,0,0
7863,draw,0,0
7864,draw,0,0
7865,draw,0,0
7866,draw,0,0
7867,draw,0,0
7868,draw,0,0
7869,draw,0,0
7870,MinimaxQ,1,-1
7871,draw,0,0
7872,draw,0,0
7873,draw,0,0
7874,draw,0,0
7875,draw,0,0
7876,draw,0,0
7877,draw,0,0
7878,draw,0,0
7879,draw,0,0
7880,draw,0,0
7881,draw,0,0
7882,MinimaxQ_2,-1,1
7883,MinimaxQ_2,-1,1
7884,draw,0,0
7885,draw,0,0
7886,draw,0,0
7887,MinimaxQ_2,-1,1
7888,draw,0,0
7889,MinimaxQ,1,-1
7890,draw,0,0
7891,MinimaxQ_2,-1,1
7892,MinimaxQ,1,-1
7893,draw,0,0
7894,draw,0,0
7895,draw,0,0
7896,draw,0,0
7897,draw,0,0
7898,draw,0,0
7899,draw,0,0
7900,draw,0,0
7901,draw,0,0
7902,draw,0,0
7903,draw,0,0
7904,draw,0,0
7905,draw,0,0
7906,draw,0,0
7907,draw,0,0
7908,draw,0,0
7909,draw,0,0
7910,draw,0,0
7911,draw,0,0
7912,draw,0,0
7913,draw,0,0
7914,draw,0,0
7915,draw,0,0
7916,MinimaxQ_2,-1,1
7917,draw,0,0
7918,draw,0,0
7919,draw,0,0
7920,MinimaxQ_2,-1,1
7921,draw,0,0
7922,draw,0,0
7923,draw,0,0
7924,MinimaxQ,1,-1
7925,draw,0,0
7926,draw,0,0
7927,draw,0,0
7928,draw,0,0
7929,draw,0,0
7930,draw,0,0
7931,draw,0,0
7932,draw,0,0
7933,draw,0,0
7934,draw,0,0
7935,draw,0,0
7936,draw,0,0
7937,draw,0,0
7938,draw,0,0
7939,draw,0,0
7940,draw,0,0
7941,MinimaxQ_2,-1,1
7942,draw,0,0
7943,draw,0,0
7944,draw,0,0
7945,draw,0,0
7946,draw,0,0
7947,draw,0,0
7948,draw,0,0
7949,draw,0,0
7950,MinimaxQ,1,-1
7951,draw,0,0
7952,MinimaxQ,1,-1
7953,MinimaxQ,1,-1
7954,MinimaxQ_2,-1,1
7955,draw,0,0
7956,draw,0,0
7957,draw,0,0
7958,draw,0,0
7959,MinimaxQ_2,-1,1
7960,MinimaxQ_2,-1,1
7961,draw,0,0
7962,draw,0,0
7963,draw,0,0
7964,draw,0,0
7965,draw,0,0
7966,draw,0,0
7967,draw,0,0
7968,draw,0,0
7969,MinimaxQ_2,-1,1
7970,draw,0,0
7971,draw,0,0
7972,MinimaxQ_2,-1,1
7973,draw,0,0
7974,draw,0,0
7975,MinimaxQ_2,-1,1
7976,draw,0,0
7977,draw,0,0
7978,draw,0,0
7979,draw,0,0
7980,draw,0,0
7981,draw,0,0
7982,draw,0,0
7983,draw,0,0
7984,draw,0,0
7985,draw,0,0
7986,MinimaxQ_2,-1,1
7987,draw,0,0
7988,draw,0,0
7989,draw,0,0
7990,draw,0,0
7991,draw,0,0
7992,MinimaxQ,1,-1
7993,MinimaxQ,1,-1
7994,draw,0,0
7995,draw,0,0
7996,draw,0,0
7997,draw,0,0
7998,draw,0,0
7999,draw,0,0
8000,draw,0,0
8001,draw,0,0
8002,draw,0,0
8003,draw,0,0
8004,draw,0,0
8005,draw,0,0
8006,draw,0,0
8007,draw,0,0
8008,draw,0,0
8009,draw,0,0
8010,draw,0,0
8011,draw,0,0
8012,draw,0,0
8013,draw,0,0
8014,draw,0,0
8015,draw,0,0
8016,draw,0,0
8017,draw,0,0
8018,MinimaxQ_2,-1,1
8019,draw,0,0
8020,draw,0,0
8021,draw,0,0
8022,draw,0,0
8023,draw,0,0
8024,MinimaxQ_2,-1,1
8025,draw,0,0
8026,draw,0,0
8027,draw,0,0
8028,draw,0,0
8029,draw,0,0
8030,draw,0,0
8031,MinimaxQ,1,-1
8032,draw,0,0
8033,draw,0,0
8034,draw,0,0
8035,draw,0,0
8036,draw,0,0
8037,MinimaxQ_2,-1,1
8038,draw,0,0
8039,MinimaxQ,1,-1
8040,draw,0,0
8041,draw,0,0
8042,draw,0,0
8043,draw,0,0
8044,draw,0,0
8045,draw,0,0
8046,draw,0,0
8047,draw,0,0
8048,draw,0,0
8049,draw,0,0
8050,MinimaxQ_2,-1,1
8051,draw,0,0
8052,draw,0,0
8053,draw,0,0
8054,draw,0,0
8055,draw,0,0
8056,draw,0,0
8057,draw,0,0
8058,draw,0,0
8059,draw,0,0
8060,draw,0,0
8061,draw,0,0
8062,draw,0,0
8063,draw,0,0
8064,MinimaxQ_2,-1,1
8065,draw,0,0
8066,draw,0,0
8067,draw,0,0
8068,MinimaxQ_2,-1,1
8069,MinimaxQ_2,-1,1
8070,draw,0,0
8071,draw,0,0
8072,draw,0,0
8073,draw,0,0
8074,draw,0,0
8075,draw,0,0
8076,draw,0,0
8077,draw,0,0
8078,draw,0,0
8079,draw,0,0
8080,draw,0,0
8081,draw,0,0
8082,draw,0,0
8083,draw,0,0
8084,draw,0,0
8085,MinimaxQ_2,-1,1
8086,draw,0,0
8087,draw,0,0
8088,MinimaxQ_2,-1,1
8089,draw,0,0
8090,MinimaxQ,1,-1
8091,draw,0,0
8092,draw,0,0
8093,draw,0,0
8094,draw,0,0
8095,draw,0,0
8096,draw,0,0
8097,draw,0,0
8098,draw,0,0
8099,MinimaxQ_2,-1,1
8100,draw,0,0
8101,draw,0,0
8102,draw,0,0
8103,draw,0,0
8104,draw,0,0
8105,draw,0,0
8106,draw,0,0
8107,draw,0,0
8108,draw,0,0
8109,draw,0,0
8110,MinimaxQ_2,-1,1
8111,MinimaxQ_2,-1,1
8112,draw,0,0
8113,MinimaxQ,1,-1
8114,draw,0,0
8115,draw,0,0
8116,draw,0,0
8117,draw,0,0
8118,draw,0,0
8119,draw,0,0
8120,MinimaxQ_2,-1,1
8121,draw,0,0
8122,draw,0,0
8123,draw,0,0
8124,draw,0,0
8125,draw,0,0
8126,draw,0,0
8127,draw,0,0
8128,draw,0,0
8129,draw,0,0
8130,draw,0,0
8131,draw,0,0
8132,draw,0,0
8133,draw,0,0
8134,draw,0,0
8135,draw,0,0
8136,draw,0,0
8137,draw,0,0
8138,draw,0,0
8139,MinimaxQ,1,-1
8140,MinimaxQ,1,-1
8141,draw,0,0
8142,draw,0,0
8143,draw,0,0
8144,draw,0,0
8145,draw,0,0
8146,MinimaxQ_2,-1,1
8147,draw,0,0
8148,draw,0,0
8149,MinimaxQ,1,-1
8150,draw,0,0
8151,MinimaxQ_2,-1,1
8152,draw,0,0
8153,MinimaxQ,1,-1
8154,draw,0,0
8155,draw,0,0
8156,draw,0,0
8157,draw,0,0
8158,draw,0,0
8159,draw,0,0
8160,draw,0,0
8161,MinimaxQ_2,-1,1
8162,draw,0,0
8163,draw,0,0
8164,draw,0,0
8165,draw,0,0
8166,draw,0,0
8167,draw,0,0
8168,draw,0,0
8169,draw,0,0
8170,draw,0,0
8171,draw,0,0
8172,draw,0,0
8173,draw,0,0
8174,draw,0,0
8175,draw,0,0
8176,draw,0,0
8177,draw,0,0
8178,draw,0,0
8179,draw,0,0
8180,draw,0,0
8181,MinimaxQ,1,-1
8182,draw,0,0
8183,draw,0,0
8184,draw,0,0
8185,draw,0,0
8186,draw,0,0
8187,draw,0,0
8188,draw,0,0
8189,MinimaxQ,1,-1
8190,draw,0,0
8191,draw,0,0
8192,draw,0,0
8193,MinimaxQ_2,-1,1
8194,draw,0,0
8195,draw,0,0
8196,draw,0,0
8197,draw,0,0
8198,draw,0,0
8199,draw,0,0
8200,draw,0,0
8201,draw,0,0
8202,draw,0,0
8203,draw,0,0
8204,draw,0,0
8205,draw,0,0
8206,draw,0,0
8207,draw,0,0
8208,draw,0,0
8209,MinimaxQ_2,-1,1
8210,draw,0,0
8211,draw,0,0
8212,draw,0,0
8213,draw,0,0
8214,draw,0,0
8215,draw,0,0
8216,draw,0,0
8217,draw,0,0
8218,draw,0,0
8219,draw,0,0
8220,draw,0,0
8221,draw,0,0
8222,draw,0,0
8223,draw,0,0
8224,MinimaxQ_2,-1,1
8225,MinimaxQ,1,-1
8226,draw,0,0
8227,MinimaxQ,1,-1
8228,draw,0,0
8229,draw,0,0
8230,draw,0,0
8231,draw,0,0
8232,draw,0,0
8233,draw,0,0
8234,draw,0,0
8235,draw,0,0
8236,draw,0,0
8237,draw,0,0
8238,draw,0,0
8239,draw,0,0
8240,draw,0,0
8241,draw,0,0
8242,draw,0,0
8243,MinimaxQ,1,-1
8244,draw,0,0
8245,draw,0,0
8246,draw,0,0
8247,MinimaxQ_2,-1,1
8248,draw,0,0
8249,draw,0,0
8250,draw,0,0
8251,draw,0,0
8252,draw,0,0
8253,MinimaxQ,1,-1
8254,MinimaxQ_2,-1,1
8255,draw,0,0
8256,MinimaxQ_2,-1,1
8257,draw,0,0
8258,draw,0,0
8259,draw,0,0
8260,draw,0,0
8261,draw,0,0
8262,draw,0,0
8263,draw,0,0
8264,draw,0,0
8265,draw,0,0
8266,draw,0,0
8267,draw,0,0
8268,draw,0,0
8269,MinimaxQ_2,-1,1
8270,MinimaxQ_2,-1,1
8271,draw,0,0
8272,draw,0,0
8273,MinimaxQ,1,-1
8274,draw,0,0
8275,MinimaxQ_2,-1,1
8276,draw,0,0
8277,MinimaxQ,1,-1
8278,draw,0,0
8279,MinimaxQ,1,-1
8280,draw,0,0
8281,draw,0,0
8282,draw,0,0
8283,draw,0,0
8284,MinimaxQ,1,-1
8285,draw,0,0
8286,draw,0,0
8287,draw,0,0
8288,draw,0,0
8289,draw,0,0
8290,draw,0,0
8291,draw,0,0
8292,draw,0,0
8293,MinimaxQ_2,-1,1
8294,draw,0,0
8295,draw,0,0
8296,draw,0,0
8297,MinimaxQ,1,-1
8298,draw,0,0
8299,draw,0,0
8300,draw,0,0
8301,draw,0,0
8302,draw,0,0
8303,draw,0,0
8304,draw,0,0
8305,draw,0,0
8306,draw,0,0
8307,draw,0,0
8308,draw,0,0
8309,draw,0,0
8310,draw,0,0
8311,draw,0,0
8312,draw,0,0
8313,draw,0,0
8314,draw,0,0
8315,draw,0,0
8316,draw,0,0
8317,MinimaxQ_2,-1,1
8318,draw,0,0
8319,draw,0,0
8320,draw,0,0
8321,draw,0,0
8322,draw,0,0
8323,draw,0,0
8324,draw,0,0
8325,draw,0,0
8326,MinimaxQ_2,-1,1
8327,draw,0,0
8328,draw,0,0
8329,draw,0,0
8330,draw,0,0
8331,draw,0,0
8332,draw,0,0
8333,draw,0,0
8334,draw,0,0
8335,draw,0,0
8336,draw,0,0
8337,draw,0,0
8338,draw,0,0
8339,draw,0,0
8340,draw,0,0
8341,draw,0,0
8342,draw,0,0
8343,MinimaxQ,1,-1
8344,draw,0,0
8345,MinimaxQ,1,-1
8346,draw,0,0
8347,draw,0,0
8348,draw,0,0
8349,draw,0,0
8350,draw,0,0
8351,MinimaxQ_2,-1,1
8352,draw,0,0
8353,draw,0,0
8354,draw,0,0
8355,draw,0,0
8356,draw,0,0
8357,draw,0,0
8358,draw,0,0
8359,MinimaxQ,1,-1
8360,draw,0,0
8361,draw,0,0
8362,draw,0,0
8363,draw,0,0
8364,draw,0,0
8365,draw,0,0
8366,draw,0,0
8367,MinimaxQ_2,-1,1
8368,draw,0,0
8369,draw,0,0
8370,draw,0,0
8371,draw,0,0
8372,draw,0,0
8373,draw,0,0
8374,MinimaxQ,1,-1
8375,draw,0,0
8376,draw,0,0
8377,MinimaxQ,1,-1
8378,draw,0,0
8379,draw,0,0
8380,MinimaxQ_2,-1,1
8381,draw,0,0
8382,draw,0,0
8383,draw,0,0
8384,draw,0,0
8385,MinimaxQ,1,-1
8386,MinimaxQ_2,-1,1
8387,draw,0,0
8388,draw,0,0
8389,MinimaxQ,1,-1
8390,draw,0,0
8391,draw,0,0
8392,draw,0,0
8393,draw,0,0
8394,draw,0,0
8395,draw,0,0
8396,draw,0,0
8397,draw,0,0
8398,draw,0,0
8399,draw,0,0
8400,draw,0,0
8401,draw,0,0
8402,draw,0,0
8403,draw,0,0
8404,draw,0,0
8405,draw,0,0
8406,draw,0,0
8407,draw,0,0
8408,draw,0,0
8409,draw,0,0
8410,draw,0,0
8411,draw,0,0
8412,draw,0,0
8413,draw,0,0
8414,draw,0,0
8415,MinimaxQ_2,-1,1
8416,draw,0,0
8417,draw,0,0
8418,draw,0,0
8419,draw,0,0
8420,draw,0,0
8421,draw,0,0
8422,draw,0,0
8423,draw,0,0
8424,draw,0,0
8425,draw,0,0
8426,MinimaxQ_2,-1,1
8427,draw,0,0
8428,draw,0,0
8429,draw,0,0
8430,draw,0,0
8431,draw,0,0
8432,draw,0,0
8433,draw,0,0
8434,draw,0,0
8435,MinimaxQ,1,-1
8436,draw,0,0
8437,draw,0,0
8438,draw,0,0
8439,draw,0,0
8440,draw,0,0
8441,draw,0,0
8442,draw,0,0
8443,draw,0,0
8444,draw,0,0
8445,draw,0,0
8446,draw,0,0
8447,draw,0,0
8448,draw,0,0
8449,MinimaxQ_2,-1,1
8450,draw,0,0
8451,MinimaxQ_2,-1,1
8452,draw,0,0
8453,draw,0,0
8454,draw,0,0
8455,draw,0,0
8456,draw,0,0
8457,draw,0,0
8458,MinimaxQ_2,-1,1
8459,draw,0,0
8460,draw,0,0
8461,draw,0,0
8462,draw,0,0
8463,draw,0,0
8464,draw,0,0
8465,draw,0,0
8466,draw,0,0
8467,draw,0,0
8468,MinimaxQ_2,-1,1
8469,draw,0,0
8470,draw,0,0
8471,draw,0,0
8472,draw,0,0
8473,draw,0,0
8474,draw,0,0
8475,draw,0,0
8476,draw,0,0
8477,draw,0,0
8478,draw,0,0
8479,draw,0,0
8480,draw,0,0
8481,draw,0,0
8482,draw,0,0
8483,draw,0,0
8484,draw,0,0
8485,draw,0,0
8486,draw,0,0
8487,draw,0,0
8488,draw,0,0
8489,MinimaxQ,1,-1
8490,draw,0,0
8491,draw,0,0
8492,draw,0,0
8493,draw,0,0
8494,MinimaxQ,1,-1
8495,draw,0,0
8496,draw,0,0
8497,draw,0,0
8498,draw,0,0
8499,draw,0,0
8500,draw,0,0
8501,draw,0,0
8502,draw,0,0
8503,draw,0,0
8504,draw,0,0
8505,draw,0,0
8506,draw,0,0
8507,draw,0,0
8508,draw,0,0
8509,draw,0,0
8510,draw,0,0
8511,draw,0,0
8512,draw,0,0
8513,draw,0,0
8514,draw,0,0
8515,MinimaxQ,1,-1
8516,draw,0,0
8517,draw,0,0
8518,draw,0,0
8519,draw,0,0
8520,draw,0,0
8521,draw,0,0
8522,draw,0,0
8523,draw,0,0
8524,draw,0,0
8525,draw,0,0
8526,draw,0,0
8527,draw,0,0
8528,draw,0,0
8529,draw,0,0
8530,draw,0,0
8531,draw,0,0
8532,MinimaxQ,1,-1
8533,draw,0,0
8534,draw,0,0
8535,draw,0,0
8536,draw,0,0
8537,MinimaxQ,1,-1
8538,MinimaxQ_2,-1,1
8539,draw,0,0
8540,draw,0,0
8541,draw,0,0
8542,draw,0,0
8543,draw,0,0
8544,draw,0,0
8545,draw,0,0
8546,MinimaxQ,1,-1
8547,draw,0,0
8548,draw,0,0
8549,draw,0,0
8550,MinimaxQ_2,-1,1
8551,MinimaxQ_2,-1,1
8552,draw,0,0
8553,draw,0,0
8554,MinimaxQ_2,-1,1
8555,draw,0,0
8556,draw,0,0
8557,draw,0,0
8558,draw,0,0
8559,MinimaxQ,1,-1
8560,draw,0,0
8561,draw,0,0
8562,draw,0,0
8563,draw,0,0
8564,draw,0,0
8565,draw,0,0
8566,draw,0,0
8567,draw,0,0
8568,draw,0,0
8569,MinimaxQ_2,-1,1
8570,draw,0,0
8571,draw,0,0
8572,draw,0,0
8573,draw,0,0
8574,draw,0,0
8575,draw,0,0
8576,draw,0,0
8577,draw,0,0
8578,draw,0,0
8579,draw,0,0
8580,draw,0,0
8581,draw,0,0
8582,draw,0,0
8583,draw,0,0
8584,draw,0,0
8585,draw,0,0
8586,draw,0,0
8587,MinimaxQ,1,-1
8588,draw,0,0
8589,draw,0,0
8590,draw,0,0
8591,draw,0,0
8592,draw,0,0
8593,draw,0,0
8594,draw,0,0
8595,draw,0,0
8596,draw,0,0
8597,draw,0,0
8598,draw,0,0
8599,draw,0,0
8600,draw,0,0
8601,MinimaxQ_2,-1,1
8602,draw,0,0
8603,draw,0,0
8604,MinimaxQ,1,-1
8605,draw,0,0
8606,draw,0,0
8607,MinimaxQ,1,-1
8608,draw,0,0
8609,MinimaxQ_2,-1,1
8610,MinimaxQ_2,-1,1
8611,draw,0,0
8612,draw,0,0
8613,MinimaxQ_2,-1,1
8614,draw,0,0
8615,MinimaxQ_2,-1,1
8616,MinimaxQ_2,-1,1
8617,draw,0,0
8618,draw,0,0
8619,draw,0,0
8620,draw,0,0
8621,draw,0,0
8622,draw,0,0
8623,MinimaxQ,1,-1
8624,draw,0,0
8625,draw,0,0
8626,draw,0,0
8627,draw,0,0
8628,draw,0,0
8629,draw,0,0
8630,draw,0,0
8631,draw,0,0
8632,draw,0,0
8633,draw,0,0
8634,MinimaxQ,1,-1
8635,draw,0,0
8636,draw,0,0
8637,draw,0,0
8638,draw,0,0
8639,draw,0,0
8640,draw,0,0
8641,draw,0,0
8642,draw,0,0
8643,draw,0,0
8644,draw,0,0
8645,draw,0,0
8646,MinimaxQ_2,-1,1
8647,draw,0,0
8648,draw,0,0
8649,draw,0,0
8650,draw,0,0
8651,draw,0,0
8652,draw,0,0
8653,draw,0,0
8654,draw,0,0
8655,draw,0,0
8656,draw,0,0
8657,draw,0,0
8658,draw,0,0
8659,draw,0,0
8660,draw,0,0
8661,draw,0,0
8662,draw,0,0
8663,draw,0,0
8664,draw,0,0
8665,draw,0,0
8666,draw,0,0
8667,draw,0,0
8668,draw,0,0
8669,MinimaxQ_2,-1,1
8670,MinimaxQ_2,-1,1
8671,draw,0,0
8672,draw,0,0
8673,draw,0,0
8674,MinimaxQ_2,-1,1
8675,draw,0,0
8676,draw,0,0
8677,draw,0,0
8678,draw,0,0
8679,draw,0,0
8680,draw,0,0
8681,draw,0,0
8682,draw,0,0
8683,draw,0,0
8684,draw,0,0
8685,draw,0,0
8686,draw,0,0
8687,MinimaxQ_2,-1,1
8688,draw,0,0
8689,draw,0,0
8690,draw,0,0
8691,draw,0,0
8692,MinimaxQ,1,-1
8693,draw,0,0
8694,draw,0,0
8695,draw,0,0
8696,draw,0,0
8697,draw,0,0
8698,draw,0,0
8699,draw,0,0
8700,draw,0,0
8701,draw,0,0
8702,draw,0,0
8703,draw,0,0
8704,draw,0,0
8705,draw,0,0
8706,draw,0,0
8707,draw,0,0
8708,draw,0,0
8709,draw,0,0
8710,draw,0,0
8711,draw,0,0
8712,draw,0,0
8713,draw,0,0
8714,MinimaxQ_2,-1,1
8715,draw,0,0
8716,MinimaxQ,1,-1
8717,draw,0,0
8718,draw,0,0
8719,draw,0,0
8720,draw,0,0
8721,MinimaxQ_2,-1,1
8722,draw,0,0
8723,MinimaxQ,1,-1
8724,draw,0,0
8725,draw,0,0
8726,draw,0,0
8727,MinimaxQ,1,-1
8728,draw,0,0
8729,draw,0,0
8730,draw,0,0
8731,draw,0,0
8732,draw,0,0
8733,draw,0,0
8734,draw,0,0
8735,draw,0,0
8736,draw,0,0
8737,draw,0,0
8738,draw,0,0
8739,draw,0,0
8740,draw,0,0
8741,draw,0,0
8742,draw,0,0
8743,draw,0,0
8744,draw,0,0
8745,draw,0,0
8746,draw,0,0
8747,draw,0,0
8748,draw,0,0
8749,draw,0,0
8750,draw,0,0
8751,draw,0,0
8752,draw,0,0
8753,MinimaxQ_2,-1,1
8754,MinimaxQ_2,-1,1
8755,draw,0,0
8756,draw,0,0
8757,draw,0,0
8758,draw,0,0
8759,draw,0,0
8760,draw,0,0
8761,draw,0,0
8762,draw,0,0
8763,draw,0,0
8764,draw,0,0
8765,draw,0,0
8766,draw,0,0
8767,MinimaxQ,1,-1
8768,draw,0,0
8769,draw,0,0
8770,draw,0,0
8771,draw,0,0
8772,draw,0,0
8773,draw,0,0
8774,MinimaxQ,1,-1
8775,draw,0,0
8776,MinimaxQ_2,-1,1
8777,draw,0,0
8778,draw,0,0
8779,draw,0,0
8780,draw,0,0
8781,draw,0,0
8782,draw,0,0
8783,draw,0,0
8784,draw,0,0
8785,MinimaxQ_2,-1,1
8786,draw,0,0
8787,MinimaxQ,1,-1
8788,draw,0,0
8789,draw,0,0
8790,draw,0,0
8791,draw,0,0
8792,draw,0,0
8793,draw,0,0
8794,draw,0,0
8795,draw,0,0
8796,draw,0,0
8797,draw,0,0
8798,draw,0,0
8799,draw,0,0
8800,draw,0,0
8801,draw,0,0
8802,draw,0,0
8803,draw,0,0
8804,draw,0,0
8805,draw,0,0
8806,MinimaxQ_2,-1,1
8807,draw,0,0
8808,draw,0,0
8809,MinimaxQ_2,-1,1
8810,draw,0,0
8811,MinimaxQ_2,-1,1
8812,MinimaxQ_2,-1,1
8813,draw,0,0
8814,draw,0,0
8815,draw,0,0
8816,draw,0,0
8817,draw,0,0
8818,draw,0,0
8819,MinimaxQ_2,-1,1
8820,draw,0,0
8821,draw,0,0
8822,draw,0,0
8823,draw,0,0
8824,draw,0,0
8825,draw,0,0
8826,draw,0,0
8827,draw,0,0
8828,MinimaxQ_2,-1,1
8829,draw,0,0
8830,MinimaxQ_2,-1,1
8831,draw,0,0
8832,draw,0,0
8833,draw,0,0
8834,draw,0,0
8835,draw,0,0
8836,draw,0,0
8837,draw,0,0
8838,draw,0,0
8839,draw,0,0
8840,draw,0,0
8841,draw,0,0
8842,draw,0,0
8843,draw,0,0
8844,draw,0,0
8845,draw,0,0
8846,draw,0,0
8847,draw,0,0
8848,MinimaxQ,1,-1
8849,draw,0,0
8850,draw,0,0
8851,draw,0,0
8852,draw,0,0
8853,MinimaxQ,1,-1
8854,draw,0,0
8855,draw,0,0
8856,draw,0,0
8857,draw,0,0
